1509667200000,0.0007,0.0007,0.00046,0.00049,2220.4
1509753600000,0.00051,0.00051,0.00038,0.00042,8189.5
1509840000000,0.00044,0.0006,0.00038,0.00042,14985.9
1509926400000,0.00042,0.00048,0.00041,0.00045,18041.2
1510012800000,0.00044,0.00046,0.00039,0.00043,19324.0
1510099200000,0.00042,0.00078,0.0004,0.00054,35744.8
1510185600000,0.00055,0.00077,0.00047,0.00066,12251.4
1510272000000,0.00066,0.00074,0.00045,0.00049,20113.2
1510358400000,0.0005,0.00054,0.00044,0.00052,19893.4
1510444800000,0.00049,0.00054,0.00041,0.00049,32125.8
1510531200000,0.00049,0.00053,0.00045,0.00048,25330.7
1510617600000,0.00046,0.00049,0.00041,0.00045,20418.0
1510704000000,0.00045,0.00057,0.00042,0.00047,35426.2
1510790400000,0.00048,0.00051,0.00035,0.00036,31446.8
1510876800000,0.00036,0.00041,0.00036,0.0004,11184.0
1510963200000,0.0004,0.00045,0.00036,0.00041,19755.2
1511049600000,0.00041,0.00044,0.00038,0.00038,16229.4
1511136000000,0.00039,0.00042,0.00036,0.00038,16224.5
1511222400000,0.00038,0.00046,0.00038,0.00043,44177.7
1511308800000,0.00043,0.00045,0.0004,0.00044,49130.9
1511395200000,0.00044,0.00049,0.00043,0.00046,24728.3
1511481600000,0.00045,0.00047,0.00042,0.00043,11427.1
1511568000000,0.00043,0.00047,0.0004,0.0004,13473.1
1511654400000,0.0004,0.00044,0.00039,0.0004,9916.4
1511740800000,0.00041,0.00041,0.00036,0.00039,7473.5
1511827200000,0.00038,0.0004,0.00035,0.00036,11325.8
1511913600000,0.00036,0.00039,0.00018,0.00028,49801.8
1512000000000,0.00029,0.0003,0.00024,0.00027,42972.3
1512086400000,0.00026,0.0003,0.00025,0.00027,17290.7
1512172800000,0.00027,0.0003,0.00024,0.00027,22434.7
1512259200000,0.00027,0.00027,0.00023,0.00026,15620.2
1512345600000,0.00025,0.00026,0.00022,0.00025,11031.3
1512432000000,0.00024,0.00026,0.00021,0.00022,18405.0
1512518400000,0.00023,0.00024,0.00019,0.00019,40892.7
1512604800000,0.00019,0.0002,0.00012,0.00013,25225.9
1512691200000,0.00013,0.00018,0.00012,0.00016,35548.5
1512777600000,0.00015,0.00019,0.00015,0.00016,23565.1
1512864000000,0.00016,0.00019,0.00014,0.00014,13230.9
1512950400000,0.00013,0.00016,0.00013,0.00014,20361.1
1513036800000,0.00014,0.00016,0.00014,0.00015,43638.3
1513123200000,0.00016,0.00023,0.00014,0.00019,36804.8
1513209600000,0.00018,0.00023,0.00018,0.0002,27766.4
1513296000000,0.00021,0.00022,0.00017,0.0002,33661.5
1513382400000,0.00018,0.00023,0.00018,0.00019,42264.8
1513468800000,0.0002,0.00023,0.00018,0.0002,26027.2
1513555200000,0.00021,0.00025,0.0002,0.00023,23206.2
1513641600000,0.00023,0.00028,0.00022,0.00028,46143.3
1513728000000,0.00027,0.00028,0.00023,0.00023,29518.0
1513814400000,0.00025,0.00027,0.00019,0.00022,36068.2
1513900800000,0.00023,0.00024,0.00013,0.00017,57381.6
1513987200000,0.00017,0.00023,0.00017,0.0002,37792.3
1514073600000,0.00021,0.00022,0.00017,0.00019,27882.5
1514160000000,0.00019,0.00025,0.00019,0.00021,21613.4
1514246400000,0.0002,0.00023,0.00019,0.0002,25098.4
1514332800000,0.00021,0.00025,0.00019,0.00021,29890.0
1514419200000,0.0002,0.00023,0.00018,0.00019,29166.7
1514505600000,0.0002,0.00022,0.00018,0.00021,27572.5
1514592000000,0.00021,0.00021,0.00016,0.0002,26826.7
1514678400000,0.0002,0.00021,0.00019,0.0002,20045.0
1514764800000,0.0002,0.00023,0.00019,0.00023,24532.4
1514851200000,0.00022,0.00025,0.00019,0.00021,58833.7
1514937600000,0.00021,0.00022,0.00019,0.00021,39227.7
1515024000000,0.0002,0.00039,0.0002,0.00036,88732.7
1515110400000,0.00037,0.00042,0.0003,0.0003,42191.0
1515196800000,0.00031,0.00033,0.00028,0.00028,17484.0
1515283200000,0.00028,0.00035,0.00028,0.0003,24958.0
1515369600000,0.00031,0.00032,0.00028,0.0003,24333.7
1515456000000,0.00031,0.00039,0.00028,0.00032,49977.9
1515542400000,0.00032,0.00044,0.00028,0.0003,62746.3
1515628800000,0.0003,0.00032,0.00024,0.00028,30360.6
1515715200000,0.0003,0.00036,0.00023,0.00028,41429.9
1515801600000,0.00029,0.00033,0.00028,0.0003,22244.8
1515888000000,0.00029,0.00032,0.00027,0.00027,33308.8
1515974400000,0.00028,0.0003,0.00027,0.00028,15868.2
1516060800000,0.00028,0.00029,0.00019,0.00022,56996.3
1516147200000,0.00022,0.00027,0.0002,0.00024,34922.9
1516233600000,0.00024,0.00026,0.00022,0.00023,20088.0
1516320000000,0.00023,0.00024,0.0002,0.00023,18193.8
1516406400000,0.00023,0.00026,0.00021,0.00026,21512.4
1516492800000,0.00025,0.00027,0.00021,0.00023,28476.4
1516579200000,0.00023,0.00025,0.00021,0.00023,46587.4
1516665600000,0.00023,0.00025,0.00022,0.00023,16792.0
1516752000000,0.00023,0.00028,0.00022,0.00023,16523.9
1516838400000,0.00022,0.00023,0.0002,0.00021,14624.0
1516924800000,0.00022,0.00033,0.00021,0.0003,26997.1
1517011200000,0.00029,0.00031,0.00026,0.00026,7047.6
1517097600000,0.00026,0.00029,0.00024,0.00028,7547.3
1517184000000,0.00026,0.00029,0.00022,0.00024,14861.8
1517270400000,0.00025,0.00027,0.00023,0.00024,11607.5
1517356800000,0.00025,0.00028,0.00022,0.00026,6596.1
1517443200000,0.00025,0.0003,0.00021,0.00022,23775.0
1517529600000,0.00022,0.00023,0.00019,0.00021,8863.3
1517616000000,0.00021,0.00023,0.00021,0.00021,2489.9
1517702400000,0.00022,0.00023,0.0002,0.00023,7228.9
1517788800000,0.00022,0.00023,0.00018,0.00019,5608.1
1517875200000,0.0002,0.0002,0.00017,0.00019,12488.3
1517961600000,0.00019,0.00022,0.00018,0.00021,16656.0
1518048000000,0.00019,0.00021,0.00018,0.00019,4832.9
1518134400000,0.00019,0.00019,0.00016,0.00017,15984.9
1518220800000,0.00017,0.00023,0.00017,0.00019,15158.4
